Acceleration,70
Aggression,78
Agility,65
Att. Position,58
Balance,70
Ball Control,57
Composure,49
Crossing,60
Curve,50
Dribbling,60
FK Acc.,40
Finishing,32
GK Diving,7
GK Handling,15
GK Kicking,8
GK Positioning,9
GK Reflexes,14
Heading,55
Interceptions,60
Jumping,63
Long Pass,46
Long Shots,35
Long Throw-in,1
Marking,55
Penalties,47
Reactions,59
Short Pass,52
Shot Power,37
Slide Tackle,63
Sprint Speed,68
Stamina,53
Stand Tackle,64
Strength,67
Vision,45
Volleys,36
age,['23']
attacking_work_rate,High
defensive_work_rate,Medium
potential,69
rating,61
skill_moves,2
weak_foot,3
