Acceleration,76
Aggression,70
Agility,71
Att. Position,71
Balance,74
Ball Control,82
Composure,68
Crossing,72
Curve,72
Dribbling,81
FK Acc.,68
Finishing,57
Flair,1
GK Diving,12
GK Handling,9
GK Kicking,15
GK Positioning,8
GK Reflexes,16
Heading,68
Interceptions,72
Jumping,46
Long Pass,77
Long Shots,78
Marking,72
Outside Foot Shot,1
Penalties,68
Reactions,73
Short Pass,82
Shot Power,81
Slide Tackle,69
Sprint Speed,77
Stamina,75
Stand Tackle,73
Strength,74
Technical Dribbler (CPU AI Only),1
Vision,74
Volleys,68
age,['25']
attacking_work_rate,Medium
defensive_work_rate,Medium
potential,83
rating,78
skill_moves,3
weak_foot,3
