Acceleration,93
Aggression,76
Agility,85
Att. Position,70
Balance,76
Ball Control,73
Composure,72
Crossing,69
Curve,70
Dribbling,75
FK Acc.,28
Finishing,40
GK Diving,7
GK Handling,15
GK Kicking,7
GK Positioning,11
GK Reflexes,11
Heading,65
Interceptions,68
Jumping,86
Long Pass,53
Long Shots,51
Marking,72
Penalties,38
Reactions,75
Short Pass,70
Shot Power,73
Slide Tackle,72
Speedster,1
Sprint Speed,93
Stamina,86
Stand Tackle,75
Strength,66
Vision,68
Volleys,60
age,['26']
attacking_work_rate,High
defensive_work_rate,Medium
potential,79
rating,76
skill_moves,3
weak_foot,3
