Acceleration,66
Aggression,71
Agility,75
Att. Position,74
Balance,84
Ball Control,84
Composure,88
Crossing,80
Curve,84
Dribbling,80
FK Acc.,80
Finishing,74
GK Diving,13
GK Handling,15
GK Kicking,15
GK Positioning,13
GK Reflexes,13
Heading,70
Interceptions,72
Jumping,75
Long Pass,84
Long Shots,80
Marking,70
Penalties,70
Playmaker,1
Playmaker (CPU AI Only),1
Reactions,75
Short Pass,86
Shot Power,76
Slide Tackle,67
Sprint Speed,59
Stamina,79
Stand Tackle,72
Strength,62
Takes Finesse Free Kicks,1
Vision,86
Volleys,76
age,['32']
attacking_work_rate,High
defensive_work_rate,Medium
potential,83
rating,83
skill_moves,3
weak_foot,4
