Acceleration,76
Aggression,75
Agility,68
Att. Position,69
Balance,79
Ball Control,82
Composure,76
Crossing,83
Curve,78
Dribbling,77
FK Acc.,82
Finishing,55
GK Diving,6
GK Handling,12
GK Kicking,9
GK Positioning,6
GK Reflexes,13
Heading,70
Interceptions,81
Jumping,84
Long Pass,71
Long Shot Taker (CPU AI Only),1
Long Shots,73
Long Throw-in,1
Marking,77
Penalties,60
Reactions,80
Short Pass,81
Shot Power,81
Slide Tackle,83
Sprint Speed,75
Stamina,81
Stand Tackle,81
Strength,70
Takes Finesse Free Kicks,1
Vision,72
Volleys,55
age,['25']
attacking_work_rate,High
defensive_work_rate,Medium
potential,85
rating,81
skill_moves,3
weak_foot,3
