Acceleration,69
Aggression,50
Agility,75
Att. Position,90
Balance,69
Ball Control,84
Clinical Finisher,1
Composure,85
Crossing,68
Curve,74
Dribbling,83
FK Acc.,62
Finishing,90
GK Diving,5
GK Handling,12
GK Kicking,7
GK Positioning,5
GK Reflexes,10
Heading,79
Interceptions,20
Jumping,79
Long Pass,60
Long Shot Taker (CPU AI Only),1
Long Shots,80
Marking,35
Outside Foot Shot,1
Penalties,70
Reactions,86
Short Pass,75
Shot Power,86
Slide Tackle,18
Sprint Speed,71
Stamina,70
Stand Tackle,22
Strength,85
Through Ball,1
Vision,75
Volleys,88
age,['31']
attacking_work_rate,High
defensive_work_rate,Medium
potential,87
rating,87
skill_moves,3
weak_foot,4
