Acceleration,69
Aggression,53
Agility,77
Att. Position,57
Balance,63
Ball Control,74
Composure,64
Crossing,58
Curve,72
Dives Into Tackles (CPU AI Only),1
Dribbling,76
FK Acc.,66
Finishing,60
Flair,1
GK Diving,8
GK Handling,6
GK Kicking,14
GK Positioning,8
GK Reflexes,12
Heading,68
Interceptions,28
Jumping,70
Long Pass,50
Long Shots,59
Marking,28
Penalties,57
Reactions,63
Short Pass,53
Shot Power,55
Slide Tackle,39
Sprint Speed,72
Stamina,65
Stand Tackle,37
Strength,67
Technical Dribbler (CPU AI Only),1
Through Ball,1
Vision,54
Volleys,41
age,['22']
attacking_work_rate,Medium
defensive_work_rate,Medium
potential,76
rating,65
skill_moves,3
weak_foot,4
