Acceleration,76
Aggression,84
Agility,75
Att. Position,79
Avoids Using Weaker Foot,1
Balance,74
Ball Control,84
Composure,78
Crossing,77
Curve,83
Dribbling,85
FK Acc.,80
Finesse Shot,1
Finishing,74
Flair,1
GK Diving,10
GK Handling,15
GK Kicking,11
GK Positioning,8
GK Reflexes,13
Heading,69
Interceptions,45
Jumping,63
Long Pass,73
Long Shots,82
Marking,48
Penalties,75
Reactions,78
Short Pass,82
Shot Power,81
Slide Tackle,42
Sprint Speed,74
Stamina,78
Stand Tackle,51
Strength,68
Technical Dribbler (CPU AI Only),1
Vision,83
Volleys,77
age,['27']
attacking_work_rate,High
defensive_work_rate,High
potential,81
rating,81
skill_moves,4
weak_foot,2
