Acceleration,37
Aggression,38
Agility,40
Att. Position,17
Balance,40
Ball Control,18
Composure,63
Crossing,12
Curve,13
Dribbling,14
FK Acc.,19
Finishing,11
GK Diving,76
GK Handling,75
GK Kicking,64
GK Long Throw,1
GK Positioning,77
GK Reflexes,75
Heading,11
Interceptions,25
Jumping,73
Long Pass,34
Long Shots,15
Marking,15
Penalties,21
Reactions,69
Short Pass,25
Shot Power,21
Slide Tackle,20
Sprint Speed,39
Stamina,31
Stand Tackle,20
Strength,69
Vision,40
Volleys,13
age,['39']
attacking_work_rate,Medium
defensive_work_rate,Medium
potential,75
rating,75
skill_moves,1
weak_foot,3
