Acceleration,86
Aggression,50
Agility,84
Att. Position,62
Balance,71
Ball Control,76
Composure,67
Crossing,63
Curve,64
Dribbling,80
FK Acc.,64
Finishing,61
GK Diving,14
GK Handling,13
GK Kicking,11
GK Positioning,15
GK Reflexes,5
Heading,53
Interceptions,23
Jumping,72
Long Pass,63
Long Shots,57
Marking,22
Penalties,55
Playmaker (CPU AI Only),1
Reactions,63
Short Pass,69
Shot Power,60
Slide Tackle,36
Speed Dribbler (CPU AI Only),1
Sprint Speed,84
Stamina,60
Stand Tackle,33
Strength,69
Technical Dribbler (CPU AI Only),1
Vision,64
Volleys,52
age,['18']
attacking_work_rate,High
defensive_work_rate,Medium
potential,89
rating,71
skill_moves,4
weak_foot,3
