Acceleration,79
Aggression,86
Agility,73
Att. Position,72
Balance,76
Ball Control,79
Composure,75
Crossing,83
Curve,69
Dives Into Tackles (CPU AI Only),1
Dribbling,76
FK Acc.,30
Finishing,54
GK Diving,7
GK Handling,10
GK Kicking,15
GK Positioning,16
GK Reflexes,9
Heading,75
Interceptions,79
Jumping,94
Long Pass,69
Long Shots,58
Marking,75
Penalties,64
Power Header,1
Reactions,81
Short Pass,77
Shot Power,71
Slide Tackle,82
Sprint Speed,78
Stamina,77
Stand Tackle,81
Strength,74
Through Ball,1
Vision,71
Volleys,47
age,['26']
attacking_work_rate,High
defensive_work_rate,Medium
potential,82
rating,80
skill_moves,3
weak_foot,3
