Acceleration,84
Aggression,58
Agility,79
Att. Position,66
Balance,70
Ball Control,74
Composure,77
Crossing,68
Curve,60
Dribbling,76
FK Acc.,36
Finishing,56
GK Diving,15
GK Handling,9
GK Kicking,7
GK Positioning,10
GK Reflexes,13
Heading,51
Interceptions,68
Jumping,55
Long Pass,69
Long Shots,62
Marking,64
Penalties,54
Reactions,69
Short Pass,74
Shot Power,65
Slide Tackle,66
Sprint Speed,87
Stamina,78
Stand Tackle,69
Strength,66
Vision,72
Volleys,44
age,['21']
attacking_work_rate,Medium
defensive_work_rate,Medium
potential,84
rating,73
skill_moves,3
weak_foot,3
