Acceleration,78
Aggression,65
Agility,76
Att. Position,66
Avoids Using Weaker Foot,1
Balance,54
Ball Control,61
Beat Offside Trap,1
Composure,60
Crossing,66
Curve,67
Dribbling,68
FK Acc.,62
Finishing,61
Flair,1
GK Diving,13
GK Handling,7
GK Kicking,14
GK Positioning,8
GK Reflexes,11
Heading,46
Interceptions,42
Jumping,60
Long Pass,58
Long Shot Taker (CPU AI Only),1
Long Shots,62
Marking,43
Penalties,44
Reactions,53
Short Pass,62
Shot Power,62
Slide Tackle,42
Speed Dribbler (CPU AI Only),1
Sprint Speed,79
Stamina,65
Stand Tackle,46
Strength,64
Technical Dribbler (CPU AI Only),1
Vision,65
Volleys,59
age,['19']
attacking_work_rate,High
defensive_work_rate,High
potential,84
rating,66
skill_moves,4
weak_foot,4
